Timestamp,EulerH,EulerR,EulerP,QuaternionW,QuaternionX,QuaternionY,QuaternionZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,GravityX,GravityY,GravityZ,TemperatureInCelcius,SystemCalibration,GyroCalibration,AccelerometerCalibration,MagnotometerCalibration,BatteryLevel,Received,Skipped,X_MeanAdjIntegral_0.995,Y_MeanAdjIntegral_0.995,Z_MeanAdjIntegral_0.995,GestureNumber,GestureName,Bad
93416,122.125,-4.5,1.4375,0.483154296875,0.02862548828125,0.0303955078125,-0.87451171875,-0.08,0.09,0.11,-0.77,-0.25,9.77,29,3,0,0,3,0,0,0,-0.0008,0.0009,0.0011,0,Relax,Bad
93756,122,-4.5,1.125,0.484375,0.029541015625,0.0279541015625,-0.8739013671875,-0.11,0.07,0.12,-0.77,-0.19,9.77,29,3,0,0,3,0,10,24,-0.0206179179022719,0.0206989757952562,0.0498876913147376,0,Relax,OK
93766,122,-4.5,1.125,0.484375,0.02947998046875,0.02813720703125,-0.8739013671875,-0.11,0.03,0.19,-0.77,-0.2,9.77,29,3,0,0,3,0,10,25,-0.0215680283127606,0.0208502809162799,0.0514254528581639,0,Relax,OK
93776,122,-4.5,1.1875,0.484375,0.02947998046875,0.0281982421875,-0.8739013671875,-0.09,-0.03,0.14,-0.77,-0.2,9.77,29,3,0,0,3,0,10,26,-0.0223111881711967,0.0204002295116985,0.0524517255938731,0,Relax,OK
93786,122,-4.5,1.1875,0.484375,0.02947998046875,0.0281982421875,-0.8739013671875,-0.05,-0.04,0.25,-0.77,-0.2,9.77,29,3,0,0,3,0,10,27,-0.0226488322303408,0.01985302836414,0.0545700669659037,0,Relax,OK
93796,122,-4.5,1.1875,0.484375,0.02947998046875,0.0281982421875,-0.8739013671875,-0.06,-0.04,0.2,-0.77,-0.2,9.77,29,3,0,0,3,0,10,28,-0.0230837880691891,0.0193093632223193,0.0561728166310742,0,Relax,OK
93806,122,-4.5,1.125,0.484375,0.029541015625,0.028076171875,-0.8739013671875,-0.07,0,0.12,-0.77,-0.2,9.77,29,3,0,0,3,0,10,29,-0.0236153691288431,0.0191692164062077,0.0569635525479188,0,Relax,OK
93816,122,-4.5,1.125,0.484375,0.02960205078125,0.0279541015625,-0.8739013671875,-0.03,0.03,0.12,-0.77,-0.19,9.77,29,3,0,0,3,0,10,30,-0.0237428922831989,0.0193297703241767,0.0577479347851792,0,Relax,OK
93826,122,-4.5,1.125,0.484375,0.02972412109375,0.02777099609375,-0.8739013671875,0,0.12,0.2,-0.77,-0.19,9.77,29,3,0,0,3,0,10,31,-0.0235691778217829,0.0203889214725558,0.0593259951112533,0,Relax,OK
93836,122,-4.5,1.0625,0.484375,0.02978515625,0.0277099609375,-0.8739013671875,-0.02,0.17,0.21,-0.77,-0.19,9.77,29,3,0,0,3,0,10,32,-0.023596331932674,0.021940376865193,0.0609921651356971,0,Relax,OK
93846,122,-4.5,1.0625,0.484375,0.02984619140625,0.027587890625,-0.8739013671875,-0.06,0.19,0.15,-0.77,-0.18,9.77,29,3,0,0,3,0,10,33,-0.0240229502730106,0.0236806749808671,0.0620458043100186,0,Relax,OK
93856,122,-4.5,1.0625,0.484375,0.02984619140625,0.027587890625,-0.8739013671875,-0.09,0.2,0.12,-0.77,-0.18,9.77,29,3,0,0,3,0,10,34,-0.0247462355216456,0.0255084716059627,0.0627911752884685,0,Relax,OK
93866,122,-4.5,1.0625,0.484375,0.02984619140625,0.027587890625,-0.8739013671875,-0.08,0.1,0.19,-0.77,-0.18,9.77,29,3,0,0,3,0,10,35,-0.0253641043440373,0.0263231292479329,0.0642304194120261,0,Relax,OK
93876,122,-4.5,1.0625,0.484375,0.02984619140625,0.0277099609375,-0.8739013671875,-0.06,0.04,0.15,-0.77,-0.19,9.77,29,3,0,0,3,0,10,36,-0.0257772838223171,0.0265317136016933,0.065258667314966,0,Relax,OK
93886,122,-4.5,1.125,0.484375,0.02978515625,0.02783203125,-0.8739013671875,-0.08,0.04,0.22,-0.77,-0.19,9.77,29,3,0,0,3,0,10,37,-0.0263871974032056,0.0267384550336848,0.0669787739783912,0,Relax,OK
93896,122,-4.5,1.125,0.484375,0.02972412109375,0.0279541015625,-0.8739013671875,-0.07,0,0.2,-0.77,-0.19,9.77,29,3,0,0,3,0,10,38,-0.0268924614161895,0.0265433627585164,0.0684858801084992,0,Relax,OK
93906,122,-4.5,1.125,0.484375,0.0296630859375,0.02801513671875,-0.8739013671875,-0.04,-0.02,0.13,-0.77,-0.19,9.77,29,3,0,0,3,0,10,39,-0.0270937991091086,0.0261492459447238,0.0692814507079567,0,Relax,OK
93916,122,-4.5,1.125,0.484375,0.0296630859375,0.02801513671875,-0.8739013671875,0,0.04,0.14,-0.77,-0.19,9.77,29,3,0,0,3,0,10,40,-0.026893330113563,0.0263574997150002,0.070170443454417,0,Relax,OK
93926,122,-4.5,1.125,0.484375,0.0296630859375,0.02801513671875,-0.8739013671875,0,0.05,0.16,-0.77,-0.19,9.77,29,3,0,0,3,0,10,41,-0.0266938634629952,0.0266639122164252,0.0712521912371449,0,Relax,OK
93936,122,-4.5,1.125,0.484375,0.0296630859375,0.02801513671875,-0.8739013671875,-0.06,0.02,0.24,-0.77,-0.19,9.77,29,3,0,0,3,0,10,42,-0.0270953941456803,0.026667792655343,0.0731253302809592,0,Relax,OK
93946,122,-4.5,1.125,0.484375,0.0296630859375,0.02801513671875,-0.8739013671875,-0.05,0.04,0.23,-0.77,-0.19,9.77,29,3,0,0,3,0,10,43,-0.0273937171749519,0.0268712536920663,0.0748843036295544,0,Relax,OK
93956,122,-4.5,1.125,0.484375,0.0296630859375,0.02801513671875,-0.8739013671875,-0.07,0.06,0.11,-0.77,-0.19,9.77,29,3,0,0,3,0,10,44,-0.0278895485890771,0.027272897423606,0.0754298821114066,0,Relax,OK
93966,122,-4.5,1.125,0.484375,0.02972412109375,0.02801513671875,-0.8739013671875,-0.06,0.04,0.09,-0.77,-0.19,9.77,29,3,0,0,3,0,10,45,-0.0282815008461317,0.027471332936488,0.0757705327008496,0,Relax,OK
93976,122,-4.5,1.125,0.484375,0.02972412109375,0.0279541015625,-0.8739013671875,-0.08,0,0.23,-0.77,-0.19,9.77,29,3,0,0,3,0,10,46,-0.028870293341901,0.0272679762718055,0.0775076800373453,0,Relax,OK
93986,122,-4.5,1.125,0.484375,0.02978515625,0.02789306640625,-0.8739013671875,-0.07,0.05,0.19,-0.77,-0.19,9.77,29,3,0,0,3,0,10,47,-0.0293545418751915,0.0275656363904465,0.0788315416371586,0,Relax,OK
95276,121.6875,-4.5625,0.0625,0.48675537109375,0.0345458984375,0.0198974609375,-0.87261962890625,-0.05,0.03,0.19,-0.78,-0.01,9.77,29,3,0,0,3,0,20,166,-0.0405125065612071,0.0518457584269769,0.154048673498808,0,Relax,OK
95286,121.6875,-4.5625,0.0625,0.48675537109375,0.03460693359375,0.01983642578125,-0.87261962890625,-0.08,0.04,0.2,-0.78,0,9.77,29,3,0,0,3,0,20,167,-0.0409335440284011,0.051779729634842,0.154669430131314,0,Relax,OK
95296,121.6875,-4.5625,0,0.48675537109375,0.03466796875,0.019775390625,-0.87261962890625,-0.08,0.04,0.15,-0.78,0,9.77,29,3,0,0,3,0,20,168,-0.0413508763082591,0.0517132309866678,0.154783082980658,0,Relax,OK
95306,121.6875,-4.5625,0,0.48675537109375,0.03472900390625,0.01971435546875,-0.87261962890625,-0.07,0.04,0.09,-0.78,0,9.77,29,3,0,0,3,0,20,169,-0.0416645219267178,0.0516462648317344,0.154293167565754,0,Relax,OK
95316,121.6875,-4.5625,0,0.48675537109375,0.03472900390625,0.01959228515625,-0.87261962890625,-0.02,0.1,0.13,-0.78,0,9.77,29,3,0,0,3,0,20,170,-0.0414751993170842,0.0521788335075758,0.154203901727926,0,Relax,OK
95326,121.6875,-4.5625,0,0.48675537109375,0.0347900390625,0.01953125,-0.87261962890625,-0.02,0.08,0.18,-0.78,0,9.77,29,3,0,0,3,0,20,171,-0.0412864233204988,0.0525067393400379,0.154612482219286,0,Relax,OK
95336,121.6875,-4.5625,0,0.48675537109375,0.0347900390625,0.01953125,-0.87261962890625,-0.01,0.1,0.2,-0.78,0,9.77,29,3,0,0,3,0,20,172,-0.0409981912038963,0.0530314056433377,0.15521541980819,0,Relax,OK
95346,121.6875,-4.5625,0,0.48675537109375,0.0347900390625,0.01953125,-0.87261962890625,0,0.11,0.24,-0.78,0,9.77,29,3,0,0,3,0,20,173,-0.0406112002478768,0.053651448615121,0.156211342709149,0,Relax,OK
95356,121.6875,-4.5625,0,0.48675537109375,0.0347900390625,0.01953125,-0.87261962890625,-0.01,0.08,0.08,-0.78,0,9.77,29,3,0,0,3,0,20,174,-0.0403261442466374,0.0539661913720454,0.155597485995603,0,Relax,OK
95366,121.6875,-4.5625,0,0.48675537109375,0.0347900390625,0.01953125,-0.87261962890625,-0.03,0.07,0.14,-0.78,0,9.77,29,3,0,0,3,0,20,175,-0.0402423135254042,0.0541777604151852,0.155585098565625,0,Relax,OK
95376,121.6875,-4.5625,0,0.48675537109375,0.03472900390625,0.01959228515625,-0.87261962890625,-0.05,0.07,0.2,-0.78,0,9.77,29,3,0,0,3,0,20,176,-0.0403583019577772,0.0543868716131093,0.156169973072797,0,Relax,OK
95386,121.6875,-4.5625,0,0.48675537109375,0.03466796875,0.01971435546875,-0.87261962890625,-0.07,0.08,0.18,-0.78,0,9.77,29,3,0,0,3,0,20,177,-0.0406727104479883,0.0546935372550437,0.156547923207433,0,Relax,OK
95396,121.6875,-4.5625,0,0.48675537109375,0.03466796875,0.019775390625,-0.87261962890625,-0.06,-0.02,0.18,-0.78,0,9.77,29,3,0,0,3,0,20,178,-0.0408841468957484,0.0539970695687685,0.156920383591396,0,Relax,OK
95406,121.6875,-4.5625,0,0.48675537109375,0.03460693359375,0.01983642578125,-0.87261962890625,-0.01,-0.02,0.1,-0.78,0,9.77,29,3,0,0,3,0,20,179,-0.0405933261612696,0.0533044842209247,0.156487381673439,0,Relax,OK
95416,121.6875,-4.5625,0,0.48675537109375,0.03460693359375,0.01983642578125,-0.87261962890625,-0.02,-0.01,0.16,-0.78,0,9.77,29,3,0,0,3,0,20,180,-0.0404037595304633,0.05271576179982,0.156654544765071,0,Relax,OK
95426,121.6875,-4.5625,0,0.48675537109375,0.03460693359375,0.01983642578125,-0.87261962890625,-0.04,-0.01,0.18,-0.78,0,9.77,29,3,0,0,3,0,20,181,-0.040414740732811,0.0521301829908209,0.157017672041246,0,Relax,OK
95436,121.6875,-4.5625,0,0.48675537109375,0.03466796875,0.019775390625,-0.87261962890625,-0.05,-0.02,0.22,-0.78,0,9.77,29,3,0,0,3,0,20,182,-0.0405248670291469,0.0514477320758668,0.15777538368104,0,Relax,OK
95446,121.6875,-4.5625,0,0.48675537109375,0.03472900390625,0.0196533203125,-0.87261962890625,-0.04,0.02,0.17,-0.78,0,9.77,29,3,0,0,3,0,20,183,-0.0405334426940012,0.0511690934154875,0.158024906762635,0,Relax,OK
95456,121.6875,-4.5625,0,0.48675537109375,0.0347900390625,0.01953125,-0.87261962890625,-0.04,0.07,0.1,-0.78,0,9.77,29,3,0,0,3,0,20,184,-0.0405411754805312,0.0513914479484101,0.157569782228821,0,Relax,OK
95466,121.6875,-4.5625,0,0.48675537109375,0.03485107421875,0.01947021484375,-0.87261962890625,-0.02,0.07,0.19,-0.78,0,9.77,29,3,0,0,3,0,20,185,-0.0403480696031285,0.051611290708668,0.158014933317677,0,Relax,OK
95476,121.6875,-4.5625,0,0.48675537109375,0.034912109375,0.01934814453125,-0.87261962890625,-0.05,0.1,0.21,-0.78,0,9.77,29,3,0,0,3,0,20,186,-0.0404555292551129,0.0521286342551247,0.158654058651089,0,Relax,OK
95486,121.6875,-4.5625,0,0.48675537109375,0.034912109375,0.01934814453125,-0.87261962890625,-0.05,0.1,0.21,-0.78,0,9.77,29,3,0,0,3,0,20,187,-0.0405614516088373,0.0526413910838491,0.159285788357834,0,Relax,OK
95496,121.6875,-4.5625,0,0.48675537109375,0.03497314453125,0.0191650390625,-0.87261962890625,-0.05,0.09,0.2,-0.78,0,9.77,29,3,0,0,3,0,20,188,-0.0406658443507931,0.0530495841284298,0.159810159416044,0,Relax,OK
95506,121.6875,-4.5625,0,0.48675537109375,0.0350341796875,0.01910400390625,-0.87261962890625,0,0.12,0.16,-0.78,0,9.77,29,3,0,0,3,0,20,189,-0.0402687151290392,0.0537539362077877,0.159927908618964,0,Relax,OK
95516,121.6875,-4.5625,0,0.48675537109375,0.03509521484375,0.01898193359375,-0.87261962890625,-0.01,0.17,0.17,-0.78,0.01,9.77,29,3,0,0,3,0,20,190,-0.039973571553394,0.0549523665267487,0.160141869075869,0,Relax,OK
95526,121.6875,-4.5625,-0.0625,0.48675537109375,0.03509521484375,0.01898193359375,-0.87261962890625,-0.01,0.18,0.14,-0.78,0.01,9.77,29,3,0,0,3,0,20,191,-0.039679703695627,0.056241404694115,0.16005135973049,0,Relax,OK
97146,121.875,-4.5625,0.3125,0.4853515625,0.033447265625,0.02197265625,-0.8734130859375,-0.03,0.13,0.19,-0.78,-0.05,9.77,29,3,0,0,3,0,30,343,-0.0209686710705226,0.0506348350840884,0.13726756351588,0,Relax,OK
97156,121.875,-4.5625,0.3125,0.4853515625,0.033447265625,0.02197265625,-0.8734130859375,-0.11,0.11,0.11,-0.78,-0.05,9.77,29,3,0,0,3,0,30,344,-0.02167902771517,0.051054260908668,0.1364780256983,0,Relax,OK
97166,121.875,-4.5625,0.3125,0.4853515625,0.03338623046875,0.02203369140625,-0.8734130859375,-0.11,0.09,0.11,-0.78,-0.05,9.77,29,3,0,0,3,0,30,345,-0.0223836325765941,0.0512693896041246,0.135690235569809,0,Relax,OK
97176,121.875,-4.5625,0.3125,0.4853515625,0.0333251953125,0.0220947265625,-0.8734130859375,-0.11,0.04,0.09,-0.78,-0.06,9.77,29,3,0,0,3,0,30,346,-0.0230825144137112,0.050981642656104,0.13470418439196,0,Relax,OK
97186,121.875,-4.5625,0.375,0.4853515625,0.03326416015625,0.022216796875,-0.8734130859375,-0.08,-0.01,0.14,-0.78,-0.06,9.77,29,3,0,0,3,0,30,347,-0.0234757018416426,0.0501945344428235,0.13422126347,0,Relax,OK
97196,121.875,-4.5625,0.375,0.4853515625,0.03326416015625,0.02227783203125,-0.8734130859375,-0.06,0,0.13,-0.78,-0.06,9.77,29,3,0,0,3,0,30,348,-0.0236653233324344,0.0495115617706094,0.13363795715265,0,Relax,OK
97206,121.875,-4.5625,0.375,0.4853515625,0.03326416015625,0.02227783203125,-0.8734130859375,-0.03,0.03,0.19,-0.78,-0.06,9.77,29,3,0,0,3,0,30,349,-0.0235527967157722,0.0491320039617563,0.133654967366887,0,Relax,OK
97216,121.875,-4.5625,0.3125,0.4853515625,0.03326416015625,0.022216796875,-0.8734130859375,-0.01,0.04,0.1,-0.78,-0.06,9.77,29,3,0,0,3,0,30,350,-0.0232402327321934,0.0488537439419475,0.132768092530052,0,Relax,OK
97226,121.875,-4.5625,0.3125,0.4853515625,0.0333251953125,0.02215576171875,-0.8734130859375,0.01,0.1,0.15,-0.78,-0.06,9.77,29,3,0,0,3,0,30,351,-0.0227290315685324,0.0491760752222378,0.132383652067402,0,Relax,OK
97236,121.875,-4.5625,0.3125,0.4853515625,0.0333251953125,0.0220947265625,-0.8734130859375,0.04,0.13,0.17,-0.78,-0.06,9.77,29,3,0,0,3,0,30,352,-0.0219205864106897,0.0497947948461266,0.132198133807065,0,Relax,OK
97246,121.875,-4.5625,0.3125,0.4853515625,0.0333251953125,0.0220947265625,-0.8734130859375,0.03,0.09,0.16,-0.78,-0.06,9.77,29,3,0,0,3,0,30,353,-0.0212169834786363,0.050007820871896,0.13191014313803,0,Relax,OK
97256,121.8125,-4.5625,0.3125,0.48541259765625,0.0333251953125,0.0220947265625,-0.87335205078125,0.01,0.04,0.23,-0.78,-0.06,9.77,29,3,0,0,3,0,30,354,-0.0207174985612431,0.0497179817675365,0.132320392422339,0,Relax,OK
97266,121.8125,-4.5625,0.3125,0.48541259765625,0.0333251953125,0.0220947265625,-0.87335205078125,-0.05,0.05,0.07,-0.78,-0.06,9.77,29,3,0,0,3,0,30,355,-0.0208207110684369,0.0495287918586988,0.131123990460228,0,Relax,OK
97276,121.8125,-4.5625,0.3125,0.48541259765625,0.0333251953125,0.0220947265625,-0.87335205078125,-0.04,0,0.14,-0.78,-0.06,9.77,29,3,0,0,3,0,30,356,-0.0208224075130947,0.0488395478994053,0.130632170507927,0,Relax,OK
97286,121.8125,-4.5625,0.3125,0.48541259765625,0.0333251953125,0.0220947265625,-0.87335205078125,-0.04,0.01,0.15,-0.78,-0.06,9.77,29,3,0,0,3,0,30,357,-0.0208232954755292,0.0482537501599083,0.130240009655387,0,Relax,OK
97296,121.8125,-4.5625,0.3125,0.48541259765625,0.03338623046875,0.02203369140625,-0.87335205078125,-0.06,0.1,0.15,-0.78,-0.05,9.77,29,3,0,0,3,0,30,358,-0.0210233789981516,0.0485706814091087,0.12984680960711,0,Relax,OK
97306,121.8125,-4.5625,0.3125,0.48541259765625,0.03338623046875,0.02203369140625,-0.87335205078125,-0.07,0.08,0.22,-0.78,-0.05,9.77,29,3,0,0,3,0,30,359,-0.0213212621031608,0.0486840280020632,0.130152575559075,0,Relax,OK
97316,121.8125,-4.5625,0.3125,0.48541259765625,0.03338623046875,0.02203369140625,-0.87335205078125,-0.07,0.11,0.07,-0.78,-0.05,9.77,29,3,0,0,3,0,30,360,-0.021616255792645,0.0490952078620529,0.128952412681279,0,Relax,OK
97326,121.8125,-4.5625,0.3125,0.48541259765625,0.0333251953125,0.0220947265625,-0.87335205078125,-0.05,0.12,0.06,-0.78,-0.06,9.77,29,3,0,0,3,0,30,361,-0.0217083745136818,0.0496021318227426,0.127656850617873,0,Relax,OK
97336,121.8125,-4.5625,0.3125,0.48541259765625,0.0333251953125,0.02215576171875,-0.87335205078125,-0.01,0.11,0.23,-0.78,-0.06,9.77,29,3,0,0,3,0,30,362,-0.0213990326411134,0.0500041211636289,0.128066566364783,0,Relax,OK
98696,121.75,-4.5625,0.125,0.48583984375,0.0341796875,0.02056884765625,-0.87310791015625,-0.02,0.03,0.23,-0.78,-0.02,9.77,29,3,0,0,3,0,40,488,-0.00299160820939941,0.0365357164920406,0.0785013698469094,0,Relax,OK
98706,121.75,-4.5625,0.125,0.48583984375,0.0341796875,0.02056884765625,-0.87310791015625,-0.02,0.08,0.24,-0.78,-0.02,9.77,29,3,0,0,3,0,40,489,-0.00284325016835241,0.0365522379095804,0.0789052629976749,0,Relax,OK
98716,121.75,-4.5625,0.125,0.48583984375,0.0341796875,0.02056884765625,-0.87310791015625,-0.04,0.1,0.12,-0.78,-0.02,9.77,29,3,0,0,3,0,40,490,-0.00289623391751065,0.0367682767200325,0.0781047366826865,0,Relax,OK
98726,121.75,-4.5625,0.125,0.48583984375,0.0341796875,0.02056884765625,-0.87310791015625,-0.04,0.1,0.13,-0.78,-0.02,9.77,29,3,0,0,3,0,40,491,-0.0029493527479231,0.0369844353364323,0.0774088129992731,0,Relax,OK
98736,121.8125,-4.5625,0.125,0.48583984375,0.03424072265625,0.0205078125,-0.87310791015625,-0.04,0.09,0.17,-0.78,-0.02,9.77,29,3,0,0,3,0,40,492,-0.00300220598418348,0.0371021131597502,0.0771161689342767,0,Relax,OK
98746,121.8125,-4.5625,0.125,0.48583984375,0.03424072265625,0.0205078125,-0.87310791015625,-0.04,0.09,0.17,-0.78,-0.02,9.77,29,3,0,0,3,0,40,493,-0.00305519495426257,0.0372216025939514,0.0768253880896053,0,Relax,OK
98756,121.8125,-4.5625,0.125,0.48583984375,0.03424072265625,0.0205078125,-0.87310791015625,-0.03,0.03,0.16,-0.78,-0.02,9.77,29,3,0,0,3,0,40,494,-0.00300851897949125,0.0367416945809817,0.0764364611491573,0,Relax,OK
98766,121.8125,-4.5625,0.125,0.48583984375,0.03424072265625,0.0205078125,-0.87310791015625,-0.03,0.03,0.09,-0.78,-0.02,9.77,29,3,0,0,3,0,40,495,-0.0029636763845938,0.0362649861080767,0.0753486788434115,0,Relax,OK
98776,121.8125,-4.5625,0.125,0.48583984375,0.03424072265625,0.0205078125,-0.87310791015625,0,0.02,0.16,-0.78,-0.02,9.77,29,3,0,0,3,0,40,496,-0.00262065800267083,0.0356906611775364,0.0749683354491944,0,Relax,OK
98786,121.8125,-4.5625,0.125,0.48583984375,0.03424072265625,0.0205078125,-0.87310791015625,0,0.02,0.16,-0.78,-0.02,9.77,29,3,0,0,3,0,40,497,-0.00228115471265748,0.0351182078716487,0.0745894937719485,0,Relax,OK
98796,121.8125,-4.5625,0.125,0.48583984375,0.03424072265625,0.02044677734375,-0.87310791015625,0.01,0.07,0.19,-0.78,-0.02,9.77,29,3,0,0,3,0,40,498,-0.00184434893909419,0.0350474168322904,0.0745143463030887,0,Relax,OK
98806,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,0,0.11,0.23,-0.78,-0.02,9.77,29,3,0,0,3,0,40,499,-0.00151112719439872,0.035374779748129,0.0748397745715733,0,Relax,OK
98816,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.02,0.11,0.09,-0.78,-0.02,9.77,29,3,0,0,3,0,40,500,-0.00138097155842673,0.0356983058493883,0.0737613756987154,0,Relax,OK
98826,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.02,0.11,0.09,-0.78,-0.02,9.77,29,3,0,0,3,0,40,501,-0.00125166670063459,0.0360186143201414,0.0726889688202218,0,Relax,OK
98836,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.02,0.08,0.08,-0.78,-0.02,9.77,29,3,0,0,3,0,40,502,-0.00112260836713142,0.0360375212485407,0.0715241239761207,0,Relax,OK
98846,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.07,0.09,0.17,-0.78,-0.02,9.77,29,3,0,0,3,0,40,503,-0.00149419532529576,0.036158133642298,0.0712677033562401,0,Relax,OK
98856,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.11,0.07,0.17,-0.78,-0.02,9.77,29,3,0,0,3,0,40,504,-0.00226372434866928,0.0360801429740865,0.0710121648394589,0,Relax,OK
98866,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.12,0.07,0.2,-0.78,-0.02,9.77,29,3,0,0,3,0,40,505,-0.00312900572692594,0.0360051422592161,0.0710569040152616,0,Relax,OK
98876,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.09,0.06,0.1,-0.78,-0.02,9.77,29,3,0,0,3,0,40,506,-0.00368916069829131,0.03583111654792,0.0701012194951853,0,Relax,OK
98886,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,-0.05,0.05,0.16,-0.78,-0.02,9.77,29,3,0,0,3,0,40,507,-0.00384591489479985,0.0355575609651804,0.0697513133977094,0,Relax,OK
98896,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,0,0.08,0.18,-0.78,-0.02,9.77,29,3,0,0,3,0,40,508,-0.00350248532032585,0.0355851731603545,0.0696043568307208,0,Relax,OK
98906,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,0.01,0.08,0.2,-0.78,-0.02,9.77,29,3,0,0,3,0,40,509,-0.00306217289372422,0.0356110472945527,0.0696585350465672,0,Relax,OK
98916,121.8125,-4.5625,0.125,0.48583984375,0.0343017578125,0.0203857421875,-0.87310791015625,0.02,0.02,0.15,-0.78,-0.02,9.77,29,3,0,0,3,0,40,510,-0.0025250620292556,0.0350347920580799,0.0692110423713344,0,Relax,OK
99136,121.75,-4.5625,0.0625,0.48590087890625,0.03436279296875,0.020263671875,-0.87310791015625,0,0.06,0.05,-0.78,-0.02,9.77,29,3,0,0,3,0,50,522,-0.00169068875178699,0.0371671024853479,0.059951884776396,0,Relax,OK
99236,121.75,-4.5625,0.125,0.48590087890625,0.03424072265625,0.0205078125,-0.87310791015625,-0.04,0.13,0.1,-0.78,-0.02,9.77,29,3,0,0,3,0,60,522,-0.00129050070610385,0.0367064465481854,0.056781526691332,0,Relax,OK
99346,121.75,-4.5625,0.125,0.48590087890625,0.0341796875,0.0206298828125,-0.87310791015625,-0.01,0.15,0.17,-0.78,-0.02,9.77,29,3,0,0,3,0,70,523,-0.000888884591042844,0.0364190446759647,0.0527872782610681,0,Relax,OK
99446,121.75,-4.5625,0.1875,0.48590087890625,0.03399658203125,0.02093505859375,-0.87310791015625,0,0.06,0.18,-0.78,-0.03,9.77,29,3,0,0,3,0,80,523,-0.000587272774784483,0.0352518381513771,0.049675527423832,0,Relax,OK
99546,121.75,-4.5625,0.1875,0.48590087890625,0.03399658203125,0.02099609375,-0.87310791015625,-0.05,0.04,0.17,-0.78,-0.03,9.77,29,3,0,0,3,0,90,523,0.0002732784131019,0.0338621919307825,0.04680011682506,0,Relax,OK
99656,121.75,-4.5625,0.125,0.4859619140625,0.03411865234375,0.0206298828125,-0.873046875,0,0.1,0.2,-0.78,-0.02,9.77,29,3,0,0,3,0,100,524,0.00190065133839314,0.0323634651065281,0.0448607160650339,0,Relax,OK
99756,121.75,-4.5625,0.1875,0.48590087890625,0.033935546875,0.02093505859375,-0.87310791015625,0.03,0.03,0.19,-0.78,-0.03,9.77,29,3,0,0,3,0,110,524,0.00387010850345935,0.0330806223079044,0.0418022376823716,0,Relax,OK
99856,121.75,-4.5625,0.25,0.48590087890625,0.03350830078125,0.02166748046875,-0.87310791015625,-0.07,0.02,0.21,-0.78,-0.05,9.77,29,3,0,0,3,0,120,524,0.00349466330556414,0.0299705748523884,0.0409198912088865,0,Relax,OK
99956,121.8125,-4.5625,0.3125,0.48577880859375,0.03326416015625,0.02215576171875,-0.8731689453125,0,0.05,0.2,-0.78,-0.06,9.77,29,3,0,0,3,0,130,524,0.00369306402054934,0.0302727463601334,0.0387178400204343,0,Relax,OK
100056,121.8125,-4.5625,0.5,0.48541259765625,0.03277587890625,0.023193359375,-0.87335205078125,0.01,0.08,0.22,-0.78,-0.08,9.77,29,3,0,0,3,0,140,524,0.00665398463410702,0.0308449471245728,0.0377165025399059,0,Relax,OK
100156,121.875,-4.5625,0.6875,0.4849853515625,0.031982421875,0.0247802734375,-0.87359619140625,-0.07,-0.09,0.21,-0.78,-0.11,9.77,29,3,0,0,3,0,150,524,0.00262627881439138,0.0309922686032538,0.0346983711113547,0,Relax,OK
100256,120.875,-5.1875,0.5625,0.4927978515625,0.03692626953125,0.02667236328125,-0.86895751953125,-0.22,-0.81,1.16,-0.88,-0.09,9.76,29,3,0,0,3,0,160,524,-0.00298058855153661,0.0121257704517996,0.0460985448787057,0,Relax,OK
100356,116.75,-14,-1.125,0.5201416015625,0.109130859375,0.0557861328125,-0.84527587890625,-1.55,3.37,2.35,-2.37,0.18,9.51,29,3,0,0,3,0,170,524,0.00585874811190954,0.0320646072425441,0.22095258893696,0,Relax,OK
100456,115.0625,-20.4375,1.5,0.52783203125,0.14306640625,0.10577392578125,-0.83050537109375,-0.94,-0.16,-0.43,-3.42,-0.24,9.18,29,3,0,0,3,0,180,524,-0.170150328231038,-0.018022992004886,0.42382848870583,0,Relax,OK
100556,113.3125,-26.875,1.8125,0.5341796875,0.186279296875,0.13995361328125,-0.8126220703125,-0.21,-0.87,-0.86,-4.43,-0.27,8.74,29,3,0,0,3,0,190,524,-0.234890439675629,0.0316296743940605,0.283365259866531,0,Relax,OK
